



time,file,func,line,serious_error,error,warning,msg,format_exception,phase,gnss_time,date,lat,lon,alt,alt_base_press,goal_lat,goal_lon,raw_temp,raw_press,raw_hum,raw_accel_all_x,raw_accel_all_y,raw_accel_all_z,raw_accel_line_x,raw_accel_line_y,raw_accel_line_z,raw_mag_x,raw_mag_y,raw_mag_z,raw_gyro_x,raw_gyro_y,raw_gyro_z,raw_grav_x,raw_grav_y,raw_grav_z
"387.18843712","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.05","-0.21","9.8"
"388.202376805","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","32",,,,,,,,,,,,,,,"22.620867053425172",,,,,,,,,,,,,,,,,
"388.202745929","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","33",,,,,,,,,,,,,,,,"1005.2884101830552",,,,,,,,,,,,,,,,
"388.216140634","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","54",,,,,,,,,,,,,,,,,,"0.04","-0.27","9.52",,,,,,,,,,,,
"388.216889845","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","55",,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.0022222222222222222","-0.0022222222222222222","0.0011111111111111111",,,
"388.217312137","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","56",,,,,,,,,,,,,,,,,,,,,,,,"-26.75","-15.25","-20.1875",,,,,,
"388.217565591","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","57",,,,,,,,,,,,,,,,,,,,,"0.0","-0.05","-0.3",,,,,,,,,
"388.217782394","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.05","-0.21","9.8"
"389.231214806","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","32",,,,,,,,,,,,,,,"22.620867053425172",,,,,,,,,,,,,,,,,
"389.231586801","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","33",,,,,,,,,,,,,,,,"1005.2349075372866",,,,,,,,,,,,,,,,
"389.247119764","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","54",,,,,,,,,,,,,,,,,,"0.05","-0.27","9.51",,,,,,,,,,,,
"389.247682857","/home/nanamori/sc27/sc27/testcode/ijochi_kikyakku/ijochi_siken.py","<module>","55",,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.0011111111111111111","-0.0011111111111111111","0.0",,,
